Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
PHOG,11/05/2023 07:10 HST,30.08,75.2,,73.67,10.36,50.0,,,,,,,,423.0,504.0,,,10.0,,METAR PHOG 051710Z AUTO 05009KT 10SM BKN042 OVC050 24/19 A3008,,,,4200.0,,,,,,NE,,,"overcast",,,,66.19,30.02,30.08
PHOG,11/05/2023 07:15 HST,30.08,77.0,,69.4,11.51,50.0,,,,,,,,423.0,504.0,,,10.0,,METAR PHOG 051715Z AUTO 05010KT 10SM BKN042 OVC050 25/19 A3008,,,,4200.0,,,,,,NE,,,"overcast",,,,66.19,30.02,30.08
PHOG,11/05/2023 07:20 HST,30.08,77.0,,69.4,11.51,40.0,,,,504.0,,,,346.0,453.0,,,10.0,,METAR PHOG 051720Z AUTO 04010KT 10SM FEW034 BKN045 OVC050 25/19 A3008,,,,4500.0,,,,,,NE,,,"overcast",,,,66.19,30.02,30.08
PHOG,11/05/2023 07:25 HST,30.08,78.8,,65.41,13.81,40.0,,,,,,,,453.0,554.0,,,10.0,,METAR PHOG 051725Z AUTO 04012KT 10SM BKN045 OVC055 26/19 A3008,,,,4500.0,,,,,,NE,,,"overcast",,,,66.2,30.02,30.08
PHOG,11/05/2023 07:30 HST,30.08,78.8,,65.41,13.81,30.0,,,,,,,,442.0,553.0,,,10.0,,METAR PHOG 051730Z AUTO 03012KT 10SM SCT044 BKN055 26/19 A3008,,,,5500.0,,,,,,NNE,,,"broken",,,,66.2,30.02,30.08
PHOG,11/05/2023 07:35 HST,30.08,78.8,,65.41,12.66,30.0,,,,,,,,446.0,553.0,,,10.0,,METAR PHOG 051735Z AUTO 03011KT 10SM FEW044 BKN055 26/19 A3008,,,,5500.0,,,,,,NNE,,,"broken",,,,66.2,30.02,30.08
PHOG,11/05/2023 07:40 HST,30.08,78.8,,65.41,11.51,40.0,,,,,,,,446.0,552.0,,,10.0,,METAR PHOG 051740Z AUTO 04010KT 10SM FEW044 SCT055 26/19 A3008,,,,,,,,,,NE,,,"scattered",,,,66.2,30.02,30.08
PHOG,11/05/2023 07:45 HST,30.09,78.8,,65.41,12.66,50.0,,,,,,,,552.0,,,,10.0,,METAR PHOG 051745Z AUTO 05011KT 10SM SCT055 26/19 A3009,,,,,,,,,,NE,,,"scattered",,,,66.2,30.03,30.09
PHOG,11/05/2023 07:50 HST,30.09,78.8,,61.44,12.66,40.0,,,,,,,,406.0,,,,10.0,,METAR PHOG 051750Z AUTO 04011KT 10SM FEW040 26/18 A3009,,,,,,,,,,NE,,,"thin scattered",,,,64.4,30.03,30.09
PHOG,11/05/2023 07:54 HST,30.09,80.06,64.94,57.94,10.36,50.0,,30.1,,,3010.0,,,406.0,,0.001,,10.0,,PHOG 051754Z 05009KT 10SM FEW040 27/18 A3009 RMK AO2 SLP193 60000  T02670183 10267 20228 53010,80.06,73.04,,,,,,,,NE,81.66,,"thin scattered",,,,63.91,30.03,30.09
PHOG,11/05/2023 07:55 HST,30.09,80.6,,57.94,11.51,50.0,,,,,,,,556.0,,,,10.0,,METAR PHOG 051755Z AUTO 05010KT 10SM FEW055 27/18 A3009,,,,,,,,,,NE,82.28,,"thin scattered",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:00 HST,30.09,80.6,,57.94,11.51,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051800Z AUTO 05010KT 10SM CLR 27/18 A3009,,,,,,,,,,NE,82.28,,"clear",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:05 HST,30.09,80.6,,57.94,12.66,50.0,,,,,,,,556.0,,,,10.0,,METAR PHOG 051805Z AUTO 05011KT 10SM FEW055 27/18 A3009,,,,,,,,,,NE,82.28,,"thin scattered",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:10 HST,30.09,80.6,,57.94,13.81,50.0,,,,,,,,552.0,,,,10.0,,METAR PHOG 051810Z AUTO 05012KT 10SM SCT055 27/18 A3009,,,,,,,,,,NE,82.28,,"scattered",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:15 HST,30.09,80.6,,57.94,13.81,50.0,,,,,,,,552.0,,,,10.0,,METAR PHOG 051815Z AUTO 05012KT 10SM SCT055 27/18 A3009,,,,,,,,,,NE,82.28,,"scattered",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:20 HST,30.09,80.6,,57.94,12.66,50.0,,,,,,,,553.0,,,,10.0,,METAR PHOG 051820Z AUTO 05011KT 10SM BKN055 27/18 A3009,,,,5500.0,,,,,,NE,82.28,,"broken",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:25 HST,30.09,80.6,,57.94,12.66,60.0,,,,,,,,553.0,,,,10.0,,METAR PHOG 051825Z AUTO 06011KT 10SM BKN055 27/18 A3009,,,,5500.0,,,,,,ENE,82.28,,"broken",,,,64.42,30.03,30.09
PHOG,11/05/2023 08:30 HST,30.09,82.4,,54.65,14.96,50.0,,,,,,,,553.0,,,,10.0,,METAR PHOG 051830Z AUTO 05013KT 10SM BKN055 28/18 A3009,,,,5500.0,,,,,,NE,84.0,,"broken",,,,64.43,30.03,30.09
PHOG,11/05/2023 08:35 HST,30.09,82.4,,54.65,14.96,50.0,,,,,,,,552.0,,,,10.0,,METAR PHOG 051835Z AUTO 05013KT 10SM SCT055 28/18 A3009,,,,,,,,,,NE,84.0,,"scattered",,,,64.43,30.03,30.09
PHOG,11/05/2023 08:40 HST,30.09,82.4,,54.65,16.11,40.0,21.86,,,,,,,552.0,,,,10.0,,METAR PHOG 051840Z AUTO 04014G19KT 10SM SCT055 28/18 A3009,,,,,,,,,,NE,84.0,,"scattered",,,,64.43,30.03,30.09
PHOG,11/05/2023 08:45 HST,30.09,82.4,,54.65,17.26,60.0,,,,,,,,556.0,,,,10.0,,METAR PHOG 051845Z AUTO 06015KT 10SM FEW055 28/18 A3009,,,,,,,,,,ENE,84.0,,"thin scattered",,,,64.43,30.03,30.09
PHOG,11/05/2023 08:50 HST,30.09,82.4,,51.31,17.26,50.0,,,,,,,,556.0,,,,10.0,,METAR PHOG 051850Z AUTO 05015KT 10SM FEW055 28/17 A3009,,,,,,,,,,NE,83.42,,"thin scattered",,,,62.64,30.03,30.09
PHOG,11/05/2023 08:54 HST,30.09,82.94,62.96,51.31,18.41,70.0,29.92,30.1,,,,,,406.0,,,,10.0,,PHOG 051854Z 07016G26KT 10SM FEW040 28/17 A3009 RMK AO2 PK WND  05026/1852 SLP193 T02830172,,,29.92,,,,,50.0,,ENE,84.06,,"thin scattered",,,,63.14,30.03,30.09
PHOG,11/05/2023 08:55 HST,30.09,82.4,,51.31,17.26,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051855Z AUTO 06015KT 10SM CLR 28/17 A3009,,,,,,,,,,ENE,83.42,,"clear",,,,62.64,30.03,30.09
PHOG,11/05/2023 09:00 HST,30.09,82.4,,51.31,17.26,70.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051900Z AUTO 07015KT 10SM CLR 28/17 A3009,,,,,,,,,,ENE,83.42,,"clear",,,,62.64,30.03,30.09
PHOG,11/05/2023 09:05 HST,30.09,82.4,,51.31,12.66,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051905Z AUTO 06011KT 10SM CLR 28/17 A3009,,,,,,,,,,ENE,83.42,,"clear",,,,62.64,30.03,30.09
PHOG,11/05/2023 09:10 HST,30.09,82.4,,51.31,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051910Z AUTO 06014KT 10SM CLR 28/17 A3009,,,,,,,,,,ENE,83.42,,"clear",,,,62.64,30.03,30.09
PHOG,11/05/2023 09:15 HST,30.09,84.2,,48.42,16.11,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051915Z AUTO 06014KT 10SM CLR 29/17 A3009,,,,,,,,,,ENE,85.05,,"clear",,,,62.66,30.03,30.09
PHOG,11/05/2023 09:20 HST,30.09,84.2,,45.44,16.11,50.0,21.86,,,,,,,1.0,,,,10.0,,METAR PHOG 051920Z AUTO 05014G19KT 10SM CLR 29/16 A3009,,,,,,,,,,NE,84.45,,"clear",,,,60.86,30.03,30.09
PHOG,11/05/2023 09:25 HST,30.09,84.2,,45.44,14.96,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051925Z AUTO 06013KT 10SM CLR 29/16 A3009,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.03,30.09
PHOG,11/05/2023 09:30 HST,30.09,84.2,,45.44,17.26,70.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051930Z AUTO 07015KT 10SM CLR 29/16 A3009,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.03,30.09
PHOG,11/05/2023 09:35 HST,30.09,84.2,,45.44,16.11,70.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051935Z AUTO 07014KT 10SM CLR 29/16 A3009,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.03,30.09
PHOG,11/05/2023 09:40 HST,30.09,84.2,,42.63,19.56,50.0,25.32,,,,,,,1.0,,,,10.0,,METAR PHOG 051940Z AUTO 05017G22KT 10SM CLR 29/15 A3009,,,,,,,,,,NE,83.93,,"clear",,,,59.07,30.03,30.09
PHOG,11/05/2023 09:45 HST,30.08,84.2,,45.44,16.11,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 051945Z AUTO 05014KT 10SM CLR 29/16 A3008,,,,,,,,,,NE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 09:50 HST,30.08,84.2,,45.44,19.56,50.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 051950Z AUTO 05017KT 10SM FEW050 29/16 A3008,,,,,,,,,,NE,84.45,,"thin scattered",,,,60.86,30.02,30.08
PHOG,11/05/2023 09:54 HST,30.08,84.92,60.08,45.44,21.86,60.0,28.77,30.1,,,,,,506.0,,,,10.0,,PHOG 051954Z 06019G25KT 10SM FEW050 29/16 A3008 RMK AO2 SLP192  T02940156,,,,,,,,,,ENE,85.31,,"thin scattered",,,,61.52,30.02,30.08
PHOG,11/05/2023 09:55 HST,30.08,84.2,,45.44,24.17,60.0,33.37,,,,,,,1.0,,,,10.0,,METAR PHOG 051955Z AUTO 06021G29KT 10SM CLR 29/16 A3008,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:00 HST,30.08,84.2,,45.44,17.26,70.0,26.47,,,,,,,1.0,,,,10.0,,METAR PHOG 052000Z AUTO 07015G23KT 10SM CLR 29/16 A3008,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:05 HST,30.08,84.2,,45.44,20.71,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052005Z AUTO 05018KT 10SM CLR 29/16 A3008,,,,,,,,,,NE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:10 HST,30.08,84.2,,45.44,18.41,50.0,24.17,,,,,,,1.0,,,,10.0,,METAR PHOG 052010Z AUTO 05016G21KT 10SM CLR 29/16 A3008,,,,,,,,,,NE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:15 HST,30.08,84.2,,45.44,21.86,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052015Z AUTO 06019KT 10SM CLR 29/16 A3008,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:20 HST,30.08,84.2,,45.44,20.71,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052020Z AUTO 06018KT 10SM CLR 29/16 A3008,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:25 HST,30.08,84.2,,45.44,18.41,60.0,26.47,,,,,,,1.0,,,,10.0,,METAR PHOG 052025Z AUTO 06016G23KT 10SM CLR 29/16 A3008,,,,,,,,,,ENE,84.45,,"clear",,,,60.86,30.02,30.08
PHOG,11/05/2023 10:30 HST,30.08,86.0,,45.72,20.71,60.0,,,,,,,,506.0,,,,10.0,,METAR PHOG 052030Z AUTO 06018KT 10SM FEW050 30/17 A3008,,,,,,,,,,ENE,86.75,,"thin scattered",,,,62.68,30.02,30.08
PHOG,11/05/2023 10:35 HST,30.08,84.2,,48.42,21.86,50.0,31.07,,,,,,,506.0,,,,10.0,,METAR PHOG 052035Z AUTO 05019G27KT 10SM FEW050 29/17 A3008,,,,,,,,,,NE,85.05,,"thin scattered",,,,62.66,30.02,30.08
PHOG,11/05/2023 10:40 HST,30.07,84.2,,48.42,20.71,50.0,,,,,,,,486.0,,,,10.0,,METAR PHOG 052040Z AUTO 05018KT 10SM FEW048 29/17 A3007,,,,,,,,,,NE,85.05,,"thin scattered",,,,62.66,30.01,30.07
PHOG,11/05/2023 10:45 HST,30.07,84.2,,48.42,19.56,70.0,29.92,,,,,,,482.0,,,,10.0,,METAR PHOG 052045Z AUTO 07017G26KT 10SM SCT048 29/17 A3007,,,,,,,,,,ENE,85.05,,"scattered",,,,62.66,30.01,30.07
PHOG,11/05/2023 10:50 HST,30.07,84.2,,48.42,18.41,70.0,,,,,,,,482.0,,,,10.0,,METAR PHOG 052050Z AUTO 07016KT 10SM SCT048 29/17 A3007,,,,,,,,,,ENE,85.05,,"scattered",,,,62.66,30.01,30.07
PHOG,11/05/2023 10:54 HST,30.07,86.0,62.96,45.72,16.11,60.0,31.07,30.08,,,8006.0,,,482.0,,,,10.0,,PHOG 052054Z 06014G27KT 10SM SCT048 30/17 A3007 RMK AO2 PK WND  05030/1955 SLP187 T03000172 58006,,,34.52,,,,,50.0,,ENE,86.75,,"scattered",,,,62.68,30.01,30.07
PHOG,11/05/2023 10:55 HST,30.07,86.0,,45.72,17.26,70.0,,,,,,,,482.0,,,,10.0,,METAR PHOG 052055Z AUTO 07015KT 10SM SCT048 30/17 A3007,,,,,,,,,,ENE,86.75,,"scattered",,,,62.68,30.01,30.07
PHOG,11/05/2023 11:00 HST,30.06,86.0,,45.72,20.71,50.0,,,,,,,,482.0,,,,10.0,,METAR PHOG 052100Z AUTO 05018KT 10SM SCT048 30/17 A3006,,,,,,,,,,NE,86.75,,"scattered",,,,62.68,30.0,30.06
PHOG,11/05/2023 11:05 HST,30.06,87.8,,43.18,21.86,60.0,27.62,,,,,,,482.0,,,,10.0,,METAR PHOG 052105Z AUTO 06019G24KT 10SM SCT048 31/17 A3006,,,,,,,,,,ENE,88.52,,"scattered",,,,62.71,30.0,30.06
PHOG,11/05/2023 11:10 HST,30.06,86.0,,45.72,20.71,70.0,,,,,,,,486.0,,,,10.0,,METAR PHOG 052110Z AUTO 07018KT 10SM FEW048 30/17 A3006,,,,,,,,,,ENE,86.75,,"thin scattered",,,,62.68,30.0,30.06
PHOG,11/05/2023 11:15 HST,30.05,86.0,,45.72,23.02,60.0,28.77,,,,,,,486.0,,,,10.0,,METAR PHOG 052115Z AUTO 06020G25KT 10SM FEW048 30/17 A3005,,,,,,,,,,ENE,86.75,,"thin scattered",,,,62.68,29.99,30.05
PHOG,11/05/2023 11:20 HST,30.05,87.8,,43.18,18.41,60.0,28.77,,,,,,,486.0,,,,10.0,,METAR PHOG 052120Z AUTO 06016G25KT 10SM FEW048 31/17 A3005,,,,,,,,,,ENE,88.52,,"thin scattered",,,,62.71,29.99,30.05
PHOG,11/05/2023 11:25 HST,30.05,86.0,,45.72,21.86,80.0,29.92,,,,,,,1.0,,,,10.0,,METAR PHOG 052125Z AUTO 08019G26KT 10SM CLR 30/17 A3005,,,,,,,,,,E,86.75,,"clear",,,,62.68,29.99,30.05
PHOG,11/05/2023 11:30 HST,30.04,87.8,,43.18,20.71,70.0,27.62,,,,,,,1.0,,,,10.0,,METAR PHOG 052130Z AUTO 07018G24KT 10SM CLR 31/17 A3004,,,,,,,,,,ENE,88.52,,"clear",,,,62.71,29.98,30.04
PHOG,11/05/2023 11:35 HST,30.04,87.8,,43.18,20.71,60.0,29.92,,,,,,,1.0,,,,10.0,,METAR PHOG 052135Z AUTO 06018G26KT 10SM CLR 31/17 A3004,,,,,,,,,,ENE,88.52,,"clear",,,,62.71,29.98,30.04
PHOG,11/05/2023 11:40 HST,30.04,87.8,,45.99,29.92,50.0,41.43,,,,,,,1.0,,,,10.0,,METAR PHOG 052140Z AUTO 05026G36KT 10SM CLR 31/18 A3004,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.98,30.04
PHOG,11/05/2023 11:45 HST,30.03,86.0,,48.69,25.32,60.0,33.37,,,,,,,1.0,,,,10.0,,METAR PHOG 052145Z AUTO 06022G29KT 10SM CLR 30/18 A3003,,,,,,,,,,ENE,87.52,,"clear",,,,64.47,29.97,30.03
PHOG,11/05/2023 11:50 HST,30.03,86.0,,48.69,26.47,50.0,33.37,,13.0,,,,,506.0,,,,10.0,,METAR PHOG 052150Z AUTO 05023G29KT 10SM -RA FEW050 30/18 A3003,,,,,,,,,,NE,87.52,"light rain","light rain",,,,64.47,29.97,30.03
PHOG,11/05/2023 11:54 HST,30.03,86.0,64.94,48.69,26.47,50.0,36.82,30.04,,,,0.001,,506.0,,,,10.0,,PHOG 052154Z 05023G32KT 10SM FEW050 30/18 A3003 RMK AO2 PK WND  04037/2140 RAB48E54 SLP174 P0000 T03000183,,,42.58,,,,,40.0,,NE,87.52,,"thin scattered",,,,64.47,29.97,30.03
PHOG,11/05/2023 11:55 HST,30.03,87.8,,45.99,25.32,50.0,33.37,,,,,,,1.0,,,,10.0,,METAR PHOG 052155Z AUTO 05022G29KT 10SM CLR 31/18 A3003,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.97,30.03
PHOG,11/05/2023 12:00 HST,30.03,86.0,,48.69,24.17,60.0,29.92,,,,,,,1.0,,,,10.0,,METAR PHOG 052200Z AUTO 06021G26KT 10SM CLR 30/18 A3003,,,,,,,,,,ENE,87.52,,"clear",,,,64.47,29.97,30.03
PHOG,11/05/2023 12:05 HST,30.02,86.0,,48.69,24.17,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052205Z AUTO 05021KT 10SM CLR 30/18 A3002,,,,,,,,,,NE,87.52,,"clear",,,,64.47,29.96,30.02
PHOG,11/05/2023 12:10 HST,30.03,87.8,,45.99,20.71,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052210Z AUTO 05018KT 10SM CLR 31/18 A3003,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.97,30.03
PHOG,11/05/2023 12:15 HST,30.02,86.0,,48.69,21.86,50.0,28.77,,,,,,,1.0,,,,10.0,,METAR PHOG 052215Z AUTO 05019G25KT 10SM CLR 30/18 A3002,,,,,,,,,,NE,87.52,,"clear",,,,64.47,29.96,30.02
PHOG,11/05/2023 12:20 HST,30.02,87.8,,45.99,26.47,40.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 052220Z AUTO 04023G28KT 10SM CLR 31/18 A3002,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.96,30.02
PHOG,11/05/2023 12:25 HST,30.02,87.8,,45.99,28.77,40.0,34.52,,,,,,,1.0,,,,10.0,,METAR PHOG 052225Z AUTO 04025G30KT 10SM CLR 31/18 A3002,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.96,30.02
PHOG,11/05/2023 12:30 HST,30.01,86.0,,51.84,27.62,40.0,34.52,,,,,,,1.0,,,,10.0,,METAR PHOG 052230Z AUTO 04024G30KT 10SM CLR 30/19 A3001,,,,,,,,,,NE,88.42,,"clear",,,,66.27,29.95,30.01
PHOG,11/05/2023 12:35 HST,30.01,87.8,,48.96,27.62,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052235Z AUTO 04024KT 10SM CLR 31/19 A3001,,,,,,,,,,NE,90.35,,"clear",,,,66.29,29.95,30.01
PHOG,11/05/2023 12:40 HST,30.01,87.8,,45.99,25.32,40.0,33.37,,,,,,,1.0,,,,10.0,,METAR PHOG 052240Z AUTO 04022G29KT 10SM CLR 31/18 A3001,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.95,30.01
PHOG,11/05/2023 12:45 HST,30.01,87.8,,45.99,28.77,40.0,34.52,,,,,,,1.0,,,,10.0,,METAR PHOG 052245Z AUTO 04025G30KT 10SM CLR 31/18 A3001,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.95,30.01
PHOG,11/05/2023 12:50 HST,30.01,87.8,,48.96,28.77,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052250Z AUTO 04025KT 10SM CLR 31/19 A3001,,,,,,,,,,NE,90.35,,"clear",,,,66.29,29.95,30.01
PHOG,11/05/2023 12:54 HST,30.0,87.08,66.92,51.35,29.92,40.0,35.67,30.02,,,,,,456.0,,,,10.0,,METAR PHOG 052254Z COR 04026G31KT 10SM FEW045 31/19 A3000 RMK AO2 PK  WND 04031/2252 SLP165 T03060194,,,35.67,,,,,40.0,,NE,89.99,,"thin scattered",,,,67.0,29.94,30.0
PHOG,11/05/2023 12:55 HST,30.0,86.0,,51.84,29.92,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052255Z AUTO 04026KT 10SM CLR 30/19 A3000,,,,,,,,,,NE,88.42,,"clear",,,,66.27,29.94,30.0
PHOG,11/05/2023 13:00 HST,30.0,87.8,,48.96,29.92,40.0,35.67,,,,,,,1.0,,,,10.0,,METAR PHOG 052300Z AUTO 04026G31KT 10SM CLR 31/19 A3000,,,,,,,,,,NE,90.35,,"clear",,,,66.29,29.94,30.0
PHOG,11/05/2023 13:05 HST,30.0,87.8,,48.96,27.62,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052305Z AUTO 04024KT 10SM CLR 31/19 A3000,,,,,,,,,,NE,90.35,,"clear",,,,66.29,29.94,30.0
PHOG,11/05/2023 13:10 HST,30.0,86.0,,51.84,31.07,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052310Z AUTO 04027KT 10SM CLR 30/19 A3000,,,,,,,,,,NE,88.42,,"clear",,,,66.27,29.94,30.0
PHOG,11/05/2023 13:15 HST,29.99,86.0,,51.84,29.92,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052315Z AUTO 04026KT 10SM CLR 30/19 A2999,,,,,,,,,,NE,88.42,,"clear",,,,66.27,29.93,29.99
PHOG,11/05/2023 13:20 HST,29.99,86.0,,51.84,27.62,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052320Z AUTO 04024KT 10SM CLR 30/19 A2999,,,,,,,,,,NE,88.42,,"clear",,,,66.27,29.93,29.99
PHOG,11/05/2023 13:25 HST,29.99,87.8,,48.96,29.92,40.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052325Z AUTO 04026KT 10SM CLR 31/19 A2999,,,,,,,,,,NE,90.35,,"clear",,,,66.29,29.93,29.99
PHOG,11/05/2023 13:30 HST,29.99,87.8,,45.99,23.02,60.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 052330Z AUTO 06020G28KT 10SM CLR 31/18 A2999,,,,,,,,,,ENE,89.37,,"clear",,,,64.5,29.93,29.99
PHOG,11/05/2023 13:35 HST,29.99,87.8,,45.99,24.17,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 052335Z AUTO 05021KT 10SM CLR 31/18 A2999,,,,,,,,,,NE,89.37,,"clear",,,,64.5,29.93,29.99
PHOG,11/05/2023 13:40 HST,29.99,87.8,,43.18,24.17,60.0,29.92,,,,,,,1.0,,,,10.0,,METAR PHOG 052340Z AUTO 06021G26KT 10SM CLR 31/17 A2999,,,,,,,,,,ENE,88.52,,"clear",,,,62.71,29.93,29.99
PHOG,11/05/2023 13:45 HST,29.99,87.8,,43.18,20.71,50.0,33.37,,,,,,,1.0,,,,10.0,,METAR PHOG 052345Z AUTO 05018G29KT 10SM CLR 31/17 A2999,,,,,,,,,,NE,88.52,,"clear",,,,62.71,29.93,29.99
PHOG,11/05/2023 13:50 HST,29.99,87.8,,43.18,24.17,60.0,,,,,,,,356.0,,,,10.0,,METAR PHOG 052350Z AUTO 06021KT 10SM FEW035 31/17 A2999,,,,,,,,,,ENE,88.52,,"thin scattered",,,,62.71,29.93,29.99
PHOG,11/05/2023 13:54 HST,29.99,87.08,62.06,43.18,20.71,60.0,35.67,30.0,,,6028.0,,,356.0,,0.001,,10.0,,PHOG 052354Z 06018G31KT 10SM FEW035 31/17 A2999 RMK AO2 PK WND  04036/2314 SLP159 60000 T03060167 10311 20261 56028,87.98,78.98,41.43,,,,,40.0,,ENE,87.53,,"thin scattered",,,,62.05,29.93,29.99
PHOG,11/05/2023 13:55 HST,29.99,87.8,,43.18,20.71,60.0,27.62,,,,,,,1.0,,,,10.0,,METAR PHOG 052355Z AUTO 06018G24KT 10SM CLR 31/17 A2999,,,,,,,,,,ENE,88.52,,"clear",,,,62.71,29.93,29.99
PHOG,11/05/2023 14:00 HST,29.99,87.8,,43.18,23.02,50.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 060000Z AUTO 05020KT 10SM CLR 31/17 A2999,,,,,,,,,,NE,88.52,,"clear",,,,62.71,29.93,29.99
PHOG,11/05/2023 14:05 HST,29.99,87.8,,40.52,25.32,70.0,31.07,,,,,,,1.0,,,,10.0,,METAR PHOG 060005Z AUTO 07022G27KT 10SM CLR 31/16 A2999,,,,,,,,,,ENE,87.78,,"clear",,,,60.91,29.93,29.99
PHOG,11/05/2023 14:10 HST,29.99,87.8,,40.52,21.86,70.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 060010Z AUTO 07019KT 10SM CLR 31/16 A2999,,,,,,,,,,ENE,87.78,,"clear",,,,60.91,29.93,29.99
PHOG,11/05/2023 14:15 HST,29.99,87.8,,40.52,24.17,60.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 060015Z AUTO 06021G28KT 10SM CLR 31/16 A2999,,,,,,,,,,ENE,87.78,,"clear",,,,60.91,29.93,29.99
PHOG,11/05/2023 14:20 HST,29.99,86.0,,45.72,20.71,60.0,,,,,,,,1.0,,,,10.0,,METAR PHOG 060020Z AUTO 06018KT 10SM CLR 30/17 A2999,,,,,,,,,,ENE,86.75,,"clear",,,,62.68,29.93,29.99
PHOG,11/05/2023 14:25 HST,29.98,87.8,,43.18,21.86,60.0,32.22,,,,,,,1.0,,,,10.0,,METAR PHOG 060025Z AUTO 06019G28KT 10SM CLR 31/17 A2998,,,,,,,,,,ENE,88.52,,"clear",,,,62.71,29.92,29.98
PHOG,11/05/2023 14:30 HST,29.98,86.0,,42.9,23.02,60.0,31.07,,,,,,,1.0,,,,10.0,,METAR PHOG 060030Z AUTO 06020G27KT 10SM CLR 30/16 A2998,,,,,,,,,,ENE,86.07,,"clear",,,,60.88,29.92,29.98
